CPU	 1	 0
CPU	 3	 0
CPU	 5	 0
CPU	 7	 0
CPU	 9	 0
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0
CPU	 17	 0
CPU	 19	 0
CPU	 21	 0
CPU	 23	 0
CPU	 25	 0.01665
CPU	 27	 0.016675
CPU	 29	 0.016675
CPU	 31	 0.01665
CPU	 33	 0
CPU	 35	 0
CPU	 37	 0.016675
CPU	 39	 0
CPU	 41	 0
CPU	 43	 0.016675
CPU	 45	 0
CPU	 47	 0
CPU	 49	 0.016675
CPU	 51	 0.01665
CPU	 53	 0
CPU	 55	 0
CPU	 57	 0
CPU	 59	 0
CPU	 61	 0.016675
CPU	 63	 0.01665
CPU	 65	 0
CPU	 67	 0.016675
CPU	 69	 0.016675
CPU	 71	 0.016675
CPU	 73	 0
CPU	 75	 0.01665
CPU	 77	 0.01665
CPU	 79	 0
CPU	 81	 0
CPU	 83	 0.016675
CPU	 85	 0.016675
CPU	 87	 0.016675
CPU	 89	 0
CPU	 91	 0.016675
CPU	 93	 0.016675
CPU	 95	 0.01665
CPU	 97	 0.01665
CPU	 99	 0.033325
CPU	 101	 0.016675
CPU	 103	 0.016675
CPU	 105	 0.01665
CPU	 107	 0.033325
CPU	 109	 0.016675
CPU	 111	 0.016675
CPU	 113	 0.01665
CPU	 115	 0
CPU	 117	 0.016675
CPU	 119	 0.01665
CPU	 121	 0.016675
CPU	 123	 0.01665
CPU	 125	 0.016675
CPU	 127	 0.01665
CPU	 129	 0.03335
CPU	 131	 0.01665
CPU	 133	 0.016675
CPU	 135	 0.016675
CPU	 137	 0.01665
CPU	 139	 0.016675
CPU	 141	 0
CPU	 143	 0.016675
CPU	 145	 0.016675
CPU	 147	 0.01665
CPU	 149	 0.03335
CPU	 151	 0.016675
CPU	 153	 0.01665
CPU	 155	 0.033325
CPU	 157	 0.033325
CPU	 159	 0.016675
CPU	 161	 0.03335
CPU	 163	 0
CPU	 165	 0.01665
CPU	 167	 0.033325
CPU	 169	 0.01665
CPU	 171	 0.01665
CPU	 173	 0.01665
CPU	 175	 0.033325
CPU	 177	 0.033325
CPU	 179	 0.033325
CPU	 181	 0.016675
CPU	 183	 0.016675
CPU	 185	 0.016675
CPU	 187	 0.03335
CPU	 189	 0.016675
CPU	 191	 0.033325
CPU	 193	 0.033325
CPU	 195	 0.033325
CPU	 197	 0.03335
CPU	 199	 0.033325
IO	 0	 143.333
IO	 2	 143.45
IO	 4	 143.567
IO	 6	 143.683
IO	 8	 143.8
IO	 10	 143.9
IO	 12	 144
IO	 14	 144.117
IO	 16	 144.2
IO	 18	 144.3
IO	 20	 144.4
IO	 22	 144.483
IO	 24	 144.567
IO	 26	 144.667
IO	 28	 144.733
IO	 30	 144.817
IO	 32	 144.9
IO	 34	 144.983
IO	 36	 145.05
IO	 38	 145.133
IO	 40	 145.217
IO	 42	 145.267
IO	 44	 145.35
IO	 46	 145.4
IO	 48	 145.467
IO	 50	 145.533
IO	 52	 145.583
IO	 54	 145.633
IO	 56	 145.7
IO	 58	 145.75
IO	 60	 145.8
IO	 62	 145.85
IO	 64	 145.9
IO	 66	 145.933
IO	 68	 145.983
IO	 70	 146
IO	 72	 146.05
IO	 74	 146.067
IO	 76	 146.1
IO	 78	 146.133
IO	 80	 146.15
IO	 82	 146.2
IO	 84	 146.2
IO	 86	 146.233
IO	 88	 146.233
IO	 90	 146.25
IO	 92	 146.25
IO	 94	 146.267
IO	 96	 146.283
IO	 98	 146.267
IO	 100	 146.283
IO	 102	 146.283
IO	 104	 146.267
IO	 106	 146.25
IO	 108	 146.25
IO	 110	 146.25
IO	 112	 146.233
IO	 114	 146.217
IO	 116	 146.217
IO	 118	 146.183
IO	 120	 146.167
IO	 122	 146.15
IO	 124	 146.1
IO	 126	 146.083
IO	 128	 146.05
IO	 130	 146
IO	 132	 145.967
IO	 134	 145.933
IO	 136	 145.883
IO	 138	 145.833
IO	 140	 145.8
IO	 142	 145.75
IO	 144	 145.717
IO	 146	 145.633
IO	 148	 145.583
IO	 150	 145.5
IO	 152	 145.433
IO	 154	 145.367
IO	 156	 145.317
IO	 158	 145.233
IO	 160	 145.167
IO	 162	 145.1
IO	 164	 145.033
IO	 166	 144.967
IO	 168	 144.883
IO	 170	 144.8
IO	 172	 144.717
IO	 174	 144.633
IO	 176	 144.55
IO	 178	 144.467
IO	 180	 144.35
IO	 182	 144.267
IO	 184	 144.2
IO	 186	 144.083
IO	 188	 144
IO	 190	 143.883
IO	 192	 143.783
IO	 194	 143.667
IO	 196	 143.55
IO	 198	 143.45
